"","Date_sold","Sell_price_EU","Online_since","Start_price_EU","Likes","Designer","Model","Condition","Material","Color","Location","P_Width_cm","P_Height_cm","P_Depth_cm","SW_Dustbag","SW_Original_box","SW_Original_papers","SW_Card_or_certificate","Seller_name","ST_Expert_seller","ST_Professional_seller","ST_Trusted_seller","ST_Fashion_activist","ST_Concierge_service","Reference","Link"
"10737",2020-08-08,1350,2020-08-07,1390,3,"Louis Vuitton","New Wave","Very good condition","Leather","Red","Hungary",15,25,7.5,0,0,0,0,"Beata",0,0,0,1,0,"11332869","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-leather-new-wave-louis-vuitton-handbag-11332869.shtml"
"10738",2020-08-05,1350,2020-08-04,1600,11,"Louis Vuitton","Montaigne","Very good condition","Leather","Blue","Germany",33,23,15,0,1,0,0,"susanne",0,0,0,1,0,"11292929","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-leather-montaigne-louis-vuitton-handbag-11292929.shtml"
"10739",2020-08-14,1350,2020-08-03,1590,54,"Louis Vuitton","New Wave","Very good condition","Leather","Black","France",27,15,8,1,1,0,1,"shan",1,0,0,0,0,"11289397","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-new-wave-louis-vuitton-handbag-11289397.shtml"
"10740",2020-07-28,1350,2020-07-27,1350,11,"Louis Vuitton","Unknown Model","Very good condition","Leather","Blue","Italy",32,28,12,0,0,0,0,"marco",0,0,1,0,0,"11211363","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-leather-louis-vuitton-handbag-11211363.shtml"
"10741",2020-07-29,1350,2020-07-27,1550,13,"Louis Vuitton","Speedy","Very good condition","Cloth","Multicolour","Serbia",25,20,15,1,0,0,0,"Mojgarderober",0,1,0,1,0,"11214190","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-speedy-louis-vuitton-handbag-11214190.shtml"
"10742",2020-07-07,1350,2020-07-07,1350,11,"Louis Vuitton","Neverfull","Very good condition","Cloth","Brown","Monaco",46,28.5,16,0,0,0,0,"Amelia",1,0,0,0,1,"10910956","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-neverfull-louis-vuitton-handbag-10910956.shtml"
"10743",2020-06-22,1350,2020-06-22,1350,8,"Louis Vuitton","Favorite","Very good condition","Cloth","Brown","Ireland",4,15,26,0,1,0,0,"niamh",0,0,1,0,0,"10822727","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-favorite-louis-vuitton-handbag-10822727.shtml"
"10744",2020-06-29,1350,2020-06-22,1500,17,"Louis Vuitton","Nano Speedy / Mini HL","Never worn","Cloth","Brown","France",16,12.5,10,0,1,0,0,"dyg",1,0,0,0,0,"10817314","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-nano-speedy-mini-hl-louis-vuitton-handbag-10817314.shtml"
"10745",2020-06-14,1350,2020-06-14,1500,9,"Louis Vuitton","Artsy","Very good condition","Leather","Navy","Spain",41,33,20,0,0,0,0,"ana",1,0,0,1,0,"10705539","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/navy-leather-artsy-louis-vuitton-handbag-10705539.shtml"
"10746",2020-07-06,1350,2020-06-08,1350,50,"Louis Vuitton","Nano Speedy / Mini HL","Never worn","Cloth","Brown","Belgium",16,12.5,10,0,0,0,0,"dani",0,0,1,1,0,"10646007","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-nano-speedy-mini-hl-louis-vuitton-handbag-10646007.shtml"
"10747",2020-06-12,1350,2020-06-02,1685,17,"Louis Vuitton","Montaigne","Never worn","Cloth","Brown","France",40,30,9,1,1,0,0,"fr",1,0,0,1,0,"10558328","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-montaigne-louis-vuitton-handbag-10558328.shtml"
"10748",2020-05-31,1350,2020-05-29,1350,13,"Louis Vuitton","Favorite","Never worn","Cloth","Brown","Italy",26,15,4,0,0,0,0,"Priscilla",1,0,0,1,0,"10515747","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-favorite-louis-vuitton-handbag-10515747.shtml"
"10749",2020-06-03,1350,2020-05-29,1350,19,"Louis Vuitton","Alma BB","Never worn","Patent leather","Pink","France",0,0,0,0,0,0,0,"Lina",1,0,0,1,0,"10509113","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/pink-patent-leather-alma-bb-louis-vuitton-handbag-10509113.shtml"
"10750",2020-05-29,1350,2020-05-28,1500,18,"Louis Vuitton","Nano Speedy / Mini HL","Never worn","Cloth","Brown","France",16,12.5,10,0,1,0,0,"dyg",1,0,0,0,0,"10512527","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-nano-speedy-mini-hl-louis-vuitton-handbag-10512527.shtml"
"10751",2020-07-02,1350,2020-05-26,1350,15,"Louis Vuitton","Kimono","Good condition","Cloth","Multicolour","Switzerland",36,28,0,0,0,0,0,"lynette",1,0,0,1,0,"10485879","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-kimono-louis-vuitton-handbag-10485879.shtml"
"10752",2020-05-23,1350,2020-05-22,1500,17,"Louis Vuitton","Metis","Very good condition","Cloth","Other","Bulgaria",25,19,7,0,0,0,0,"asya",1,0,0,1,0,"10443326","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/cloth-metis-louis-vuitton-handbag-10443326.shtml"
"10753",2020-05-22,1350,2020-05-22,1500,11,"Louis Vuitton","Speedy","Very good condition","Cloth","Brown","Italy",23,30,17,0,0,0,0,"marina",1,0,0,0,0,"10413597","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-10413597.shtml"
"10754",2020-05-24,1350,2020-05-21,1600,5,"Louis Vuitton","Montaigne","Very good condition","Leather","Red","Italy",29,20,13,1,0,0,0,"viviana",0,0,0,0,0,"10406250","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-leather-montaigne-louis-vuitton-handbag-10406250.shtml"
"10755",2020-06-12,1350,2020-05-16,1350,9,"Louis Vuitton","Favorite","Good condition","Cloth","Brown","Belgium",0,0,0,1,1,0,0,"peangruethai",0,0,0,0,0,"10360909","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-favorite-louis-vuitton-handbag-10360909.shtml"
"10756",2020-07-12,1350,2020-04-22,1450,33,"Louis Vuitton","Unknown Model","Never worn","Cloth","Black","France",0,0,0,0,0,0,0,"kimbembe",0,0,0,1,0,"10071577","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-cloth-louis-vuitton-handbag-10071577.shtml"
"10757",2020-07-25,1350,2020-04-21,1750,37,"Louis Vuitton","Lockme","Very good condition","Leather","Black","Germany",27,23,9,0,0,0,0,"Valentina",0,0,1,0,0,"10035021","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-lockme-louis-vuitton-handbag-10035021.shtml"
"10758",2020-05-10,1350,2020-04-14,1650,14,"Louis Vuitton","Marignan","Very good condition","Cloth","Brown","Romania",31,22,9,0,0,0,0,"roxana",1,0,0,0,0,"9961797","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-marignan-louis-vuitton-handbag-9961797.shtml"
"10759",2020-05-07,1350,2020-04-10,1690,48,"Louis Vuitton","Grenelle","Never worn","Leather","Pink","France",20,26,12,1,1,0,0,"marie",0,0,0,1,0,"9926682","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/pink-leather-grenelle-louis-vuitton-handbag-9926682.shtml"
"10760",2020-08-12,1350,2020-02-21,1800,5,"Louis Vuitton","Lockit","Very good condition","Leather","Multicolour","Italy",30,28,10,1,0,0,0,"sabrina",0,0,0,0,0,"9500695","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-leather-lockit-louis-vuitton-handbag-9500695.shtml"
"10761",2020-06-02,1350,2020-02-20,1500,4,"Louis Vuitton","Alma","Very good condition","Leather","Black","Romania",39,29,19,0,0,0,0,"gabriela",1,0,0,1,0,"9497273","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-alma-louis-vuitton-handbag-9497273.shtml"
"10762",2020-07-14,1350,2019-12-06,2300,4,"Louis Vuitton","Unknown Model","Very good condition","Leather","Other","Germany",23,17,9,0,0,0,0,"christiane",0,0,0,0,0,"8871444","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/leather-louis-vuitton-handbag-8871444.shtml"
"10763",2020-06-13,1350,2019-10-17,1750,98,"Louis Vuitton","Metis","Good condition","Cloth","Brown","Belgium",18,24,0,0,0,0,0,"margaux",0,0,1,1,0,"8468437","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-metis-louis-vuitton-handbag-8468437.shtml"
"10764",2020-05-06,1350,2019-09-03,1500,4,"Louis Vuitton","Unknown Model","Very good condition","Cloth","Brown","France",19,25,7,0,0,0,0,"iandra",0,0,0,1,0,"8140907","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-8140907.shtml"
"10765",2020-06-27,1350,2019-08-13,1450,26,"Louis Vuitton","Saint Cloud","Very good condition","Leather","Pink","Germany",23.5,20,0,1,0,0,0,"my lovely boutique",0,1,1,1,0,"8026481","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/pink-leather-saint-cloud-louis-vuitton-handbag-8026481.shtml"
"10766",2020-10-03,1351,2020-06-15,1900,120,"Louis Vuitton","Unknown Model","Very good condition","Leather","Black","France",22.5,19,11,0,0,0,0,"rose",1,0,0,1,1,"10600222","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-louis-vuitton-handbag-10600222.shtml"
"10767",2020-09-07,1328.86,2020-09-01,1932.88,3,"Louis Vuitton","Unknown Model","Very good condition","Leather","Brown","United States",50.8,27.9,20.3,0,0,0,0,"Rebag",1,1,0,0,0,"11621256","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-leather-louis-vuitton-handbag-11621256.shtml"
"10768",2020-09-12,1344.81,2020-09-09,1353.77,22,"Louis Vuitton","Nano Speedy / Mini HL","Never worn","Cloth","Other","United Kingdom",16,12,10,0,0,0,0,"Sandy",0,0,1,1,0,"11718676","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/cloth-nano-speedy-mini-hl-louis-vuitton-handbag-11718676.shtml"
"10769",2020-08-27,1355,2020-08-21,1355,3,"Louis Vuitton","Unknown Model","Good condition","Leather","Black","France",0,0,0,0,0,0,0,"the brand collector",0,1,0,0,0,"11474453","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-louis-vuitton-handbag-11474453.shtml"
"10770",2020-05-07,1355,2020-05-07,1550,13,"Louis Vuitton","Metis","Never worn","Leather","Pink","Slovakia",25,19,7,0,0,0,0,"zuzana",1,0,0,1,0,"10252226","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/pink-leather-metis-louis-vuitton-handbag-10252226.shtml"
"10771",2020-07-13,1396.9,2019-01-21,1887.09,25,"Louis Vuitton","Artsy","Good condition","Leather","White","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"6882755","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-leather-artsy-louis-vuitton-handbag-6882755.shtml"
"10772",2020-10-15,1360,2020-08-12,1360,11,"Louis Vuitton","Soffi","Very good condition","Cloth","Ecru","Germany",34,33,10,1,0,0,0,"katja",1,0,0,1,0,"11382607","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/ecru-cloth-soffi-louis-vuitton-handbag-11382607.shtml"
"10773",2020-08-26,1360,2020-06-26,1780,58,"Louis Vuitton","Montaigne","Very good condition","Cloth","Brown","Spain",33,23,15,0,0,0,0,"monica",0,0,0,1,0,"10871547","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-montaigne-louis-vuitton-handbag-10871547.shtml"
"10774",2020-06-10,1360,2020-05-23,1700,5,"Louis Vuitton","Pont Neuf","Very good condition","Leather","Burgundy","Italy",21,18,0,0,0,0,0,"Antonella",1,0,0,0,0,"10446798","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/burgundy-leather-pont-neuf-louis-vuitton-handbag-10446798.shtml"
"10775",2020-05-28,1443.59,2020-05-09,1363.33,6,"Louis Vuitton","Mahina","Very good condition","Leather","Grey","Hong Kong",36,32,14,1,0,0,0,"The HULA",0,1,0,0,0,"10279607","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/grey-leather-mahina-louis-vuitton-handbag-10279607.shtml"
"10776",2020-06-13,1369.4,2020-05-18,1456.16,19,"Louis Vuitton","Pallas","Never worn","Cloth","Brown","United Kingdom",11.9,34,25.9,0,0,0,0,"isa",1,0,0,0,0,"10378547","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-pallas-louis-vuitton-handbag-10378547.shtml"
"10777",2020-08-02,1338.46,2020-07-07,1408.93,32,"Louis Vuitton","Speedy","Very good condition","Cloth","Multicolour","Singapore",30,23,17,0,0,0,0,"Kaia",1,0,0,1,0,"10985701","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-speedy-louis-vuitton-handbag-10985701.shtml"
"10778",2020-07-19,1365,2020-03-18,1950,17,"Louis Vuitton","Speedy","Never worn","Cloth","Brown","Spain",32,23,19,0,0,0,0,"kewaybags",0,1,0,0,0,"9737761","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-9737761.shtml"
"10779",2020-09-07,1380.47,2020-09-02,1365.15,97,"Louis Vuitton","Sur<U+00E8>ne BB","Never worn","Cloth","Brown","United Kingdom",10.9,17,23.9,0,0,0,0,"Sarah",0,0,0,0,0,"11616417","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-surene-bb-louis-vuitton-handbag-11616417.shtml"
"10780",2020-10-15,1356.12,2020-08-31,1706.44,17,"Louis Vuitton","Speedy","Very good condition","Cloth","Brown","United Kingdom",30,21,17,0,0,0,0,"Asya",0,0,0,1,0,"11593724","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-11593724.shtml"
"10781",2020-08-31,1378.92,2020-08-28,1365.15,2,"Louis Vuitton","Neverfull","Very good condition","Leather","Navy","United Kingdom",29,47,0,0,0,0,0,"olga",0,1,0,0,0,"11562261","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/navy-leather-neverfull-louis-vuitton-handbag-11562261.shtml"
"10782",2020-08-23,1365.15,2020-08-23,1478.91,17,"Louis Vuitton","Twist","Very good condition","Leather","Red","United Kingdom",23.1,18,7.9,1,0,0,0,"Yasmen",1,0,0,0,0,"11489417","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-leather-twist-louis-vuitton-handbag-11489417.shtml"
"10783",2020-08-03,1366.67,2020-07-28,1365.15,32,"Louis Vuitton","Vavin","Very good condition","Leather","Black","United Kingdom",30,22,12,1,0,0,0,"kalpa",1,0,0,0,1,"11025068","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-vavin-louis-vuitton-handbag-11025068.shtml"
"10784",2020-07-24,1353.14,2020-06-14,1478.91,5,"Louis Vuitton","No<U+00E9>","Very good condition","Cloth","Brown","United Kingdom",25.4,26.7,20.3,1,0,0,0,"LuluLeBag",0,1,0,1,0,"10699153","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-noe-louis-vuitton-handbag-10699153.shtml"
"10785",2020-06-13,1369.71,2020-01-14,1706.44,61,"Louis Vuitton","Vavin","Very good condition","Leather","Black","Monaco",25.4,20.3,7.6,0,0,0,0,"kamini",0,0,1,0,0,"9174990","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-vavin-louis-vuitton-handbag-9174990.shtml"
"10786",2020-05-12,1399.72,2020-01-13,1365.15,13,"Louis Vuitton","Trouville","Very good condition","Cloth","Multicolour","United Kingdom",28,21,11,0,0,0,0,"Siyi",0,0,0,1,0,"9156237","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-trouville-louis-vuitton-handbag-9156237.shtml"
"10787",2020-05-13,1367.16,2020-05-09,1510,31,"Louis Vuitton","Neverfull","Never worn","Cloth","Brown","Spain",32,40,19,0,1,0,0,"Carla",1,0,0,1,0,"10274607","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-neverfull-louis-vuitton-handbag-10274607.shtml"
"10788",2020-06-29,1383.75,2020-06-16,1532.71,26,"Louis Vuitton","Montaigne","Very good condition","Leather","Black","Switzerland",29,25,13,0,0,0,0,"Dodo",0,0,0,0,0,"10738785","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-montaigne-louis-vuitton-handbag-10738785.shtml"
"10789",2020-10-15,1375,2020-10-15,1950,9,"Louis Vuitton","Speedy","Never worn","Cloth","Black","Spain",32,22,18,0,0,0,0,"kewaybags",0,1,0,0,0,"12279660","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-cloth-speedy-louis-vuitton-handbag-12279660.shtml"
"10790",2020-09-28,1375,2020-09-28,1375,5,"Louis Vuitton","Metis","Very good condition","Cloth","Brown","France",26,21,0,0,0,0,0,"myriam",0,0,0,1,0,"11967704","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-metis-louis-vuitton-handbag-11967704.shtml"
"10791",2020-07-14,1375,2020-06-08,1380,19,"Louis Vuitton","Neverfull","Very good condition","Cloth","Brown","Germany",39.2,19.2,33,0,0,0,0,"rafael",0,0,0,1,0,"10640049","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-neverfull-louis-vuitton-handbag-10640049.shtml"
"10792",2020-06-01,1375,2020-05-25,1900,28,"Louis Vuitton","Speedy","Very good condition","Cloth","Brown","France",25,20,15,0,0,0,0,"marie",0,0,1,0,0,"10469656","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-10469656.shtml"
"10793",2020-09-19,1377.69,2020-08-22,1514.03,57,"Louis Vuitton","Metis","Good condition","Cloth","Brown","Denmark",24,18,5,0,0,0,0,"K",1,0,0,1,0,"11480789","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-metis-louis-vuitton-handbag-11480789.shtml"
"10794",2020-08-02,1361.74,2020-07-21,1629.08,15,"Louis Vuitton","Beverly","Never worn, with tag","Cloth","Black","United States",18.5,24.9,0,0,0,0,0,"Isabel",0,0,1,0,0,"11140919","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-cloth-beverly-louis-vuitton-handbag-11140919.shtml"
"10795",2020-09-24,1351.53,2020-09-21,1478.91,52,"Louis Vuitton","Metis","Very good condition","Cloth","Brown","United Kingdom",24,20,8,1,1,0,0,"emma",0,0,0,1,1,"11825598","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-metis-louis-vuitton-handbag-11825598.shtml"
"10796",2020-11-02,1377.27,2020-06-29,2275.25,17,"Louis Vuitton","Bagatelle","Good condition","Leather","Brown","United Kingdom",0,0,0,0,0,0,0,"haute",0,1,0,0,0,"10904718","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-leather-bagatelle-louis-vuitton-handbag-10904718.shtml"
"10797",2020-10-11,1379,2020-09-29,1379,20,"Louis Vuitton","Alma BB","Very good condition","Patent leather","Pink","Spain",23.5,17.5,11.5,1,1,0,0,"renuevo",1,1,0,0,0,"12002595","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/pink-patent-leather-alma-bb-louis-vuitton-handbag-12002595.shtml"
"10798",2020-07-21,1383.75,2020-07-21,1716.87,5,"Louis Vuitton","Montaigne","Good condition","Cloth","Brown","France",35,28,12,0,0,0,0,"Vestiaire Collective",0,1,0,0,0,"11153667","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-montaigne-louis-vuitton-handbag-11153667.shtml"
"10799",2020-08-01,1380,2020-07-27,1500,13,"Louis Vuitton","N<U+00E9>oNo<U+00E9>","Very good condition","Leather","Black","France",26,26,17,0,1,0,0,"Caroline",0,0,0,0,0,"11218504","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-neonoe-louis-vuitton-handbag-11218504.shtml"
"10800",2020-07-02,1433.9,2020-01-16,1844.82,30,"Louis Vuitton","Metis","Very good condition","Leather","Red","United States",0,0,0,0,0,0,0,"Rebag",1,1,0,0,0,"9199560","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-leather-metis-louis-vuitton-handbag-9199560.shtml"
"10801",2020-06-09,1380.1,2020-05-22,1483.21,14,"Louis Vuitton","Flandrin","Very good condition","Cloth","Black","Sweden",32,26,15,1,0,0,0,"frida",0,0,1,1,0,"10434124","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-cloth-flandrin-louis-vuitton-handbag-10434124.shtml"
"10802",2020-06-24,1430.85,2020-05-29,1514.6,29,"Louis Vuitton","Speedy","Good condition","Cloth","White","Japan",0,0,0,0,0,0,0,"Brand street tokyo",0,1,0,0,0,"10524875","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-cloth-speedy-louis-vuitton-handbag-10524875.shtml"
"10803",2020-08-12,1392.54,2020-08-11,1478.91,62,"Louis Vuitton","Metis","Very good condition","Leather","Navy","United Kingdom",0,0,7,0,0,0,0,"natalya",1,0,0,0,0,"11365860","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/navy-leather-metis-louis-vuitton-handbag-11365860.shtml"
"10804",2020-09-29,1388.89,2020-09-26,1698,12,"Louis Vuitton","Artsy","Very good condition","Leather","Beige","France",41,32,0,1,0,0,0,"elif",0,0,0,1,0,"11949185","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-leather-artsy-louis-vuitton-handbag-11949185.shtml"
"10805",2020-10-12,1390,2020-10-12,1390,7,"Louis Vuitton","Neverfull","Very good condition","Cloth","Multicolour","France",28,31,14,0,0,0,0,"sylvia",1,0,0,1,0,"12197612","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-neverfull-louis-vuitton-handbag-12197612.shtml"
"10806",2020-10-01,1390,2020-09-09,1790,15,"Louis Vuitton","Alma","Very good condition","Cloth","Multicolour","France",38,29,0,0,0,0,0,"kris",1,0,0,1,0,"11727913","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-alma-louis-vuitton-handbag-11727913.shtml"
"10807",2020-09-02,1390,2020-09-01,1390,5,"Louis Vuitton","Favorite","Very good condition","Cloth","Brown","Italy",25,12,0,1,1,0,0,"twelve heel",1,1,0,1,0,"11616224","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-favorite-louis-vuitton-handbag-11616224.shtml"
"10808",2020-09-16,1390,2020-08-02,1390,88,"Louis Vuitton","Pleaty","Very good condition","Denim - Jeans","Blue","Austria",25,17,5,0,0,0,0,"ivana",0,0,0,1,0,"11264296","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-denim-jeans-pleaty-louis-vuitton-handbag-11264296.shtml"
"10809",2020-06-28,1390,2020-06-26,1390,24,"Louis Vuitton","Mylockme","Very good condition","Leather","Black","France",22,17,5,0,0,0,0,"Lilifashioncloset",1,0,0,0,0,"10872432","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-mylockme-louis-vuitton-handbag-10872432.shtml"
"10810",2020-05-27,1390,2020-05-25,1490,5,"Louis Vuitton","Neverfull","Never worn","Cloth","Brown","Spain",1,1,1,0,0,0,0,"Bella",0,0,1,1,0,"10462784","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-neverfull-louis-vuitton-handbag-10462784.shtml"
"10811",2020-08-28,1390,2020-03-05,1590,41,"Louis Vuitton","Lockme","Very good condition","Leather","Black","Germany",13.5,16,10,1,0,0,0,"JENNY",0,0,0,1,0,"9629719","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-lockme-louis-vuitton-handbag-9629719.shtml"
"10812",2020-07-22,1390,2016-03-08,1490,69,"Louis Vuitton","Speedy","Very good condition","Other","Other","United States",30,22,18,1,0,0,0,"vida",0,0,0,0,0,"2404330","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/speedy-louis-vuitton-handbag-2404330.shtml"
"10813",2020-10-09,1395,2020-10-05,1495,23,"Louis Vuitton","Montaigne","Very good condition","Cloth","Brown","Netherlands",35,26,19,1,1,0,0,"fleur",1,0,0,1,0,"12093665","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-montaigne-louis-vuitton-handbag-12093665.shtml"
"10814",2020-10-03,1395,2020-09-21,1395,115,"Louis Vuitton","Metis","Good condition","Cloth","Brown","France",0,0,0,0,0,0,0,"jemifer",0,0,1,1,0,"11872953","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-metis-louis-vuitton-handbag-11872953.shtml"
"10815",2020-08-26,1395,2020-08-26,1395,16,"Louis Vuitton","New Wave","Never worn","Leather","Black","Netherlands",21,13,6.5,0,0,0,0,"Michelle",1,0,0,0,0,"11524041","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-new-wave-louis-vuitton-handbag-11524041.shtml"
"10816",2020-08-31,1395,2020-08-18,1395,40,"Louis Vuitton","Nano Speedy / Mini HL","Never worn","Cloth","Brown","France",16,12.5,10,0,0,0,0,"Prad",0,0,1,0,0,"11443236","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-nano-speedy-mini-hl-louis-vuitton-handbag-11443236.shtml"
"10817",2020-08-07,1395,2020-07-27,1395,123,"Louis Vuitton","Nano Speedy / Mini HL","Never worn","Cloth","Brown","France",16,12.5,10,0,0,0,0,"Prad",0,0,1,0,0,"11215687","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-nano-speedy-mini-hl-louis-vuitton-handbag-11215687.shtml"
"10818",2020-07-06,1395,2020-03-27,1395,184,"Louis Vuitton","Nano Speedy / Mini HL","Never worn","Cloth","Brown","France",16,12.5,10,1,1,0,1,"Prad",0,0,1,0,0,"9809865","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-nano-speedy-mini-hl-louis-vuitton-handbag-9809865.shtml"
"10819",2020-07-03,1445.02,2020-04-26,1862.44,17,"Louis Vuitton","Speedy","Very good condition","Cloth","Multicolour","United States",0,0,0,0,0,0,0,"Rebag",1,1,0,0,0,"10119184","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-speedy-louis-vuitton-handbag-10119184.shtml"
"10820",2020-09-16,1399,2020-09-14,1399,14,"Louis Vuitton","N<U+00E9>oNo<U+00E9>","Never worn","Cloth","Beige","Romania",0,0,0,0,0,0,0,"fab",0,0,0,0,0,"11775829","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-cloth-neonoe-louis-vuitton-handbag-11775829.shtml"
"10821",2020-07-09,1399,2019-10-17,1399,40,"Louis Vuitton","Neverfull","Very good condition","Cloth","Multicolour","Germany",28.5,31,17,0,0,0,0,"raquel",0,0,0,1,0,"8424343","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-neverfull-louis-vuitton-handbag-8424343.shtml"
